일자|시간|구분,공급량
2019-01-09 11 C,207.90032934092164
2019-01-09 12 C,199.14065730611628
2019-01-09 13 C,194.6121514092058
2019-01-09 14 C,190.2528183996246
2019-01-09 15 C,186.55358296681655
2019-01-09 16 C,185.8828086335465
2019-01-09 17 C,192.39779171015005
2019-01-09 18 C,213.5834661268877
2019-01-09 19 C,237.7601558745192
2019-01-09 20 C,248.53741606716173
2019-01-09 21 C,250.477239163703
2019-01-09 22 C,248.08825388659318
2019-01-09 23 C,240.36209392753344
2019-01-09 24 C,225.67061707233947
2019-01-10 01 C,207.9625118845006
2019-01-10 02 C,188.45691904334538
2019-01-10 03 C,180.25123799514856
2019-01-10 04 C,180.08781679649877
2019-01-10 05 C,187.28492830846704
2019-01-10 06 C,196.27949121485517
2019-01-10 07 C,220.96131900451843
2019-01-10 08 C,245.32017983688104
2019-01-10 09 C,239.15356300663893
2019-01-10 10 C,222.90080325890392
2019-01-10 11 C,211.9369787665569
2019-01-10 12 C,201.6842515701628
2019-01-10 13 C,195.2436470248257
2019-01-10 14 C,190.73623037198573
2019-01-10 15 C,186.1866943284188
2019-01-10 16 C,184.53954203769985
2019-01-10 17 C,191.82313452699438
2019-01-10 18 C,210.46111659645177
2019-01-10 19 C,235.4637451335948
2019-01-10 20 C,245.02861613898477
2019-01-10 21 C,246.70074667676369
2019-01-10 22 C,245.89987274273764
2019-01-10 23 C,239.44621677641663
2019-01-10 24 C,227.33651064109674
2019-01-11 01 C,211.3232110397263
2019-01-11 02 C,191.79057313821494
2019-01-11 03 C,183.07334854871536
2019-01-11 04 C,182.67001690875765
2019-01-11 05 C,188.28921364173715
2019-01-11 06 C,197.53137636740757
2019-01-11 07 C,219.22461722711427
2019-01-11 08 C,240.0430276477742
2019-01-11 09 C,239.66379492812777
2019-01-11 10 C,225.47100694579868
2019-01-11 11 C,215.28886591982777
2019-01-11 12 C,203.07863220554773
2019-01-11 13 C,197.71367870703463
2019-01-11 14 C,193.47305801539656
2019-01-11 15 C,188.42833313200083
2019-01-11 16 C,187.35388617392357
2019-01-11 17 C,194.61746261256334
2019-01-11 18 C,211.0905324661672
2019-01-11 19 C,231.5854656384237
2019-01-11 20 C,236.7032145844399
2019-01-11 21 C,236.09379248927644
2019-01-11 22 C,234.47891664301278
2019-01-11 23 C,231.3748484652484
2019-01-11 24 C,222.02230598859177
2019-01-12 01 C,209.16384775672267
2019-01-12 02 C,191.0730734479609
2019-01-12 03 C,181.6808454383225
2019-01-12 04 C,181.11927838444734
2019-01-12 05 C,186.44314548756296
2019-01-12 06 C,190.781930505351
2019-01-12 07 C,200.86840668323822
2019-01-12 08 C,216.1493669489642
2019-01-12 09 C,228.3063208174685
2019-01-12 10 C,226.20680794028632
2019-01-12 11 C,219.97720347736907
2019-01-12 12 C,211.25664941595366
2019-01-12 13 C,204.40267737740572
2019-01-12 14 C,199.73168070966133
2019-01-12 15 C,195.0213652259472
2019-01-12 16 C,193.3833581000223
2019-01-12 17 C,197.37674898498426
2019-01-12 18 C,211.11991394908918
2019-01-12 19 C,226.02117070421284
2019-01-12 20 C,223.48269950050621
2019-01-12 21 C,220.29126862215853
2019-01-12 22 C,220.7348752580064
2019-01-12 23 C,218.3348456485243
2019-01-12 24 C,211.61954791503283
2019-01-13 01 C,202.65590863223068
2019-01-13 02 C,187.14836205427957
2019-01-13 03 C,179.31861838881818
2019-01-13 04 C,178.3812910680873
2019-01-13 05 C,183.97975586621084
2019-01-13 06 C,188.47185778374612
2019-01-13 07 C,195.0426020393282
2019-01-13 08 C,209.30176595196923
2019-01-13 09 C,227.3573291952671
2019-01-13 10 C,227.60407586202237
2019-01-13 11 C,219.73460608603457
2019-01-13 12 C,208.3707637065062
2019-01-13 13 C,201.68133236300238
2019-01-13 14 C,197.4532033125725
2019-01-13 15 C,193.0766105607231
2019-01-13 16 C,191.14467738211613
2019-01-13 17 C,196.65561896069647
2019-01-13 18 C,213.21197401358143
2019-01-13 19 C,229.9445381855828
2019-01-13 20 C,230.5436239570839
2019-01-13 21 C,227.7010896815017
2019-01-13 22 C,226.5881915082722
2019-01-13 23 C,219.14811539929804
2019-01-13 24 C,211.6159885907351
2019-01-14 01 C,197.53466420754825
2019-01-14 02 C,182.01635111648494
2019-01-14 03 C,175.90611666569595
2019-01-14 04 C,178.7173373201345
2019-01-14 05 C,186.40482716974668
2019-01-14 06 C,199.21667515648898
2019-01-14 07 C,227.36076483512375
2019-01-14 08 C,252.48484398879415
2019-01-14 09 C,245.57759979480002
2019-01-14 10 C,227.51544022143514
2019-01-14 11 C,218.0214010136253
2019-01-14 12 C,206.49748256483656
2019-01-14 13 C,201.10649504865526
2019-01-14 14 C,196.71172791198472
2019-01-14 15 C,191.65296061104854
2019-01-14 16 C,188.78294277518393
2019-01-14 17 C,196.07567427152134
2019-01-14 18 C,213.80856374475877
2019-01-14 19 C,237.83819326701402
2019-01-14 20 C,248.62911177970807
2019-01-14 21 C,251.01786389790587
2019-01-14 22 C,250.27132151384103
2019-01-14 23 C,241.4562945407117
2019-01-14 24 C,226.791215835882
2019-01-15 01 C,208.43482254703562
2019-01-15 02 C,188.6862163597117
2019-01-15 03 C,179.98046070202474
2019-01-15 04 C,179.47379487552217
2019-01-15 05 C,185.8506078928525
2019-01-15 06 C,196.84435695668373
2019-01-15 07 C,224.4142906577563
2019-01-15 08 C,250.56378046922438
2019-01-15 09 C,242.32933366819347
2019-01-15 10 C,224.8483014236322
2019-01-15 11 C,214.92084000484223
2019-01-15 12 C,201.99068783580424
2019-01-15 13 C,197.74241313367958
2019-01-15 14 C,193.46796237424215
2019-01-15 15 C,189.8595862342063
2019-01-15 16 C,189.05907616775238
2019-01-15 17 C,194.89071571795765
2019-01-15 18 C,214.46385851152914
2019-01-15 19 C,240.03809367928187
2019-01-15 20 C,249.91785524345534
2019-01-15 21 C,252.87736566554142
2019-01-15 22 C,253.20907949533049
2019-01-15 23 C,244.86309378007235
2019-01-15 24 C,231.62019544520598
2019-01-16 01 C,212.78842984358835
2019-01-16 02 C,192.85339080806412
2019-01-16 03 C,182.87608789374536
2019-01-16 04 C,181.93794059062833
2019-01-16 05 C,188.04185648724695
2019-01-16 06 C,198.43415092694627
2019-01-16 07 C,223.1441266171446
2019-01-16 08 C,246.9500056925628
2019-01-16 09 C,239.54337907602235
2019-01-16 10 C,225.2737132478171
2019-01-16 11 C,212.70098050148
2019-01-16 12 C,202.61440874973655
2019-01-16 13 C,196.40679863067652
2019-01-16 14 C,192.37926326766097
2019-01-16 15 C,187.9000967955962
2019-01-16 16 C,187.35876641747197
2019-01-16 17 C,193.8954519716532
2019-01-16 18 C,212.09714984809008
2019-01-16 19 C,233.346473637341
2019-01-16 20 C,241.06719631049205
2019-01-16 21 C,241.6353685463865
2019-01-16 22 C,242.0903514354285
2019-01-16 23 C,234.15873199172998
2019-01-16 24 C,222.77697504932178
2019-01-17 01 C,206.71033553404845
2019-01-17 02 C,187.59559092324085
2019-01-17 03 C,178.5440604533657
2019-01-17 04 C,178.65237324775893
2019-01-17 05 C,184.03225722601877
2019-01-17 06 C,194.18614177625616
2019-01-17 07 C,219.0927820329103
2019-01-17 08 C,240.87547261805986
2019-01-17 09 C,233.58685404697036
2019-01-17 10 C,218.41655388118028
2019-01-17 11 C,208.50471626093275
2019-01-17 12 C,198.70512507408483
2019-01-17 13 C,194.2397816989459
2019-01-17 14 C,189.465733968804
2019-01-17 15 C,183.3151979927634
2019-01-17 16 C,181.8553525389546
2019-01-17 17 C,188.60487884527092
2019-01-17 18 C,206.3407513625448
2019-01-17 19 C,229.34238957324735
2019-01-17 20 C,237.66345770707375
2019-01-17 21 C,240.0084661319592
2019-01-17 22 C,239.51006228374038
2019-01-17 23 C,232.19752932474393
2019-01-17 24 C,219.3875427039085
2019-01-18 01 C,203.96096028521114
2019-01-18 02 C,185.78709664606384
2019-01-18 03 C,177.97579408424002
2019-01-18 04 C,177.6656591416367
2019-01-18 05 C,184.1656936640578
2019-01-18 06 C,193.11751399007932
2019-01-18 07 C,216.99396797718478
2019-01-18 08 C,239.41273358119196
2019-01-18 09 C,231.94895060019428
2019-01-18 10 C,217.11112103053125
2019-01-18 11 C,207.0450653934916
2019-01-18 12 C,196.4976499681865
2019-01-18 13 C,191.83005656163806
2019-01-18 14 C,187.5220637564645
2019-01-18 15 C,183.775972082959
2019-01-18 16 C,181.8877316911728
2019-01-18 17 C,187.6309386947454
2019-01-18 18 C,203.6030543757277
2019-01-18 19 C,224.9410344952913
2019-01-18 20 C,232.3640074120676
2019-01-18 21 C,232.55460562468664
2019-01-18 22 C,229.1740380347101
2019-01-18 23 C,225.72308766439707
2019-01-18 24 C,216.26373746927416
2019-01-19 01 C,203.00639272173228
2019-01-19 02 C,185.13082771859035
2019-01-19 03 C,176.06958845356814
2019-01-19 04 C,175.06419736199564
2019-01-19 05 C,179.16579981150406
2019-01-19 06 C,183.8004805427605
2019-01-19 07 C,194.0821412559486
2019-01-19 08 C,209.215894508484
2019-01-19 09 C,220.26576809024903
2019-01-19 10 C,217.10502039413794
2019-01-19 11 C,211.13590284898092
2019-01-19 12 C,202.87848412314952
2019-01-19 13 C,197.15375268133837
2019-01-19 14 C,192.12205452701096
2019-01-19 15 C,187.97815221832974
2019-01-19 16 C,186.0410429011289
2019-01-19 17 C,189.81570051993708
2019-01-19 18 C,202.58816655249558
2019-01-19 19 C,219.20203932109013
2019-01-19 20 C,218.8475149306772
2019-01-19 21 C,214.8784326398377
2019-01-19 22 C,214.70701638783189
2019-01-19 23 C,212.20714461594127
2019-01-19 24 C,205.01231020456467
2019-01-20 01 C,195.94885484945698
2019-01-20 02 C,180.99431988814877
2019-01-20 03 C,173.60111642988994
2019-01-20 04 C,172.55955583474685
2019-01-20 05 C,177.626520550011
2019-01-20 06 C,181.6852817339424
2019-01-20 07 C,187.25383175903426
2019-01-20 08 C,200.74981267026482
2019-01-20 09 C,219.14240182717327
2019-01-20 10 C,219.93755069047816
2019-01-20 11 C,211.86819033417166
2019-01-20 12 C,199.70726487984447
2019-01-20 13 C,192.96845246682994
2019-01-20 14 C,189.04475623922124
2019-01-20 15 C,184.52517904049472
2019-01-20 16 C,183.36725912195504
2019-01-20 17 C,188.61684198067877
2019-01-20 18 C,203.40108597752914
2019-01-20 19 C,217.92197265126785
2019-01-20 20 C,218.86004148557456
2019-01-20 21 C,216.92947146148578
2019-01-20 22 C,214.69819018859158
2019-01-20 23 C,206.8833641618793
2019-01-20 24 C,198.825577930553
2019-01-21 01 C,185.72845343475683
2019-01-21 02 C,170.07920740823155
2019-01-21 03 C,164.61264418101518
2019-01-21 04 C,166.1700122443748
2019-01-21 05 C,174.43213390408454
2019-01-21 06 C,186.96802535363156
2019-01-21 07 C,214.80221655681032
2019-01-21 08 C,238.7338563824375
2019-01-21 09 C,230.2262820897027
2019-01-21 10 C,213.7454983966096
2019-01-21 11 C,205.1321987261943
2019-01-21 12 C,194.5928331497794
2019-01-21 13 C,190.0532916817391
2019-01-21 14 C,186.11174594830825
2019-01-21 15 C,181.19290935026757
2019-01-21 16 C,178.67660040791864
2019-01-21 17 C,186.65821578968308
2019-01-21 18 C,205.32688011839477
2019-01-21 19 C,227.58797485409605
2019-01-21 20 C,238.72614207547025
2019-01-21 21 C,241.1337648703724
2019-01-21 22 C,239.60594674836568
2019-01-21 23 C,230.45874917471386
2019-01-21 24 C,216.72892795638762
2019-01-22 01 C,198.38689729693843
2019-01-22 02 C,178.54451418805047
2019-01-22 03 C,169.9087477159793
2019-01-22 04 C,170.20048163229012
2019-01-22 05 C,177.74998427633005
2019-01-22 06 C,188.3358218274329
2019-01-22 07 C,214.52143531525908
2019-01-22 08 C,238.36836157857775
2019-01-22 09 C,230.88449430959136
2019-01-22 10 C,213.8573753099887
2019-01-22 11 C,203.4395359922202
2019-01-22 12 C,189.09951597669118
2019-01-22 13 C,185.07257066807855
2019-01-22 14 C,179.79849477451037
2019-01-22 15 C,176.08055661064543
2019-01-22 16 C,176.43893846716747
2019-01-22 17 C,184.45545629199262
2019-01-22 18 C,204.20333146761274
2019-01-22 19 C,230.16859012568915
2019-01-22 20 C,240.53286506442845
2019-01-22 21 C,243.39153013319677
2019-01-22 22 C,241.64785830007133
2019-01-22 23 C,232.61157245465785
2019-01-22 24 C,218.22687211279407
2019-01-23 01 C,199.2787659342306
2019-01-23 02 C,179.10101215946406
2019-01-23 03 C,170.0585090634704
2019-01-23 04 C,170.3406048254995
2019-01-23 05 C,177.35587982497188
2019-01-23 06 C,188.60704803567995
2019-01-23 07 C,217.84247484288863
2019-01-23 08 C,244.04320719439073
2019-01-23 09 C,231.49295676745135
2019-01-23 10 C,211.06142106718676
2019-01-23 11 C,202.95013732756945
2019-01-23 12 C,193.06618637113
2019-01-23 13 C,188.36876743656924
2019-01-23 14 C,183.23486230106235
2019-01-23 15 C,178.03078489901193
2019-01-23 16 C,178.68526681056406
2019-01-23 17 C,186.3353199541282
2019-01-23 18 C,209.47909329976176
2019-01-23 19 C,235.9915283467723
2019-01-23 20 C,247.82657961429388
2019-01-23 21 C,249.7860899889018
2019-01-23 22 C,246.1800525498555
2019-01-23 23 C,238.4449363853783
2019-01-23 24 C,222.91315446820562
2019-01-24 01 C,204.65013940024284
2019-01-24 02 C,184.57322324094153
2019-01-24 03 C,176.48802523436214
2019-01-24 04 C,176.2338543326024
2019-01-24 05 C,183.84603192160915
2019-01-24 06 C,193.26711071019835
2019-01-24 07 C,219.6179180058778
2019-01-24 08 C,246.68628387210242
2019-01-24 09 C,238.77814526689718
2019-01-24 10 C,220.89316568897044
2019-01-24 11 C,210.08941639679952
2019-01-24 12 C,199.49382503843393
2019-01-24 13 C,192.38156565503036
2019-01-24 14 C,188.21970420508322
2019-01-24 15 C,182.36474912812645
2019-01-24 16 C,180.40047795025367
2019-01-24 17 C,187.999316772446
2019-01-24 18 C,207.25736996036332
2019-01-24 19 C,232.97920490086025
2019-01-24 20 C,243.3378101270194
2019-01-24 21 C,244.53043144679833
2019-01-24 22 C,243.60062015544477
2019-01-24 23 C,236.76358693087695
2019-01-24 24 C,223.92237034603022
2019-01-25 01 C,207.54208680215638
2019-01-25 02 C,187.9038151005645
2019-01-25 03 C,178.27396316596437
2019-01-25 04 C,178.0203680730355
2019-01-25 05 C,184.65180823047513
2019-01-25 06 C,194.23640368176422
2019-01-25 07 C,215.4196269246419
2019-01-25 08 C,237.5499757071355
2019-01-25 09 C,237.72126787661358
2019-01-25 10 C,223.61142403292126
2019-01-25 11 C,214.2360780959162
2019-01-25 12 C,201.98039504752794
2019-01-25 13 C,196.76766873107604
2019-01-25 14 C,192.24950999403563
2019-01-25 15 C,186.23064902695953
2019-01-25 16 C,184.83141040472032
2019-01-25 17 C,191.18853463327537
2019-01-25 18 C,207.06158440812507
2019-01-25 19 C,227.73700962688866
2019-01-25 20 C,234.5510995164206
2019-01-25 21 C,234.39206973584393
2019-01-25 22 C,232.03260872927385
2019-01-25 23 C,228.96053321051352
2019-01-25 24 C,219.33835659944722
2019-01-26 01 C,205.76605579892444
2019-01-26 02 C,187.32072621566357
2019-01-26 03 C,178.67584662040815
2019-01-26 04 C,177.8047926937229
2019-01-26 05 C,182.3143932096629
2019-01-26 06 C,186.88335433799932
2019-01-26 07 C,195.67718493467015
2019-01-26 08 C,209.8416252736876
2019-01-26 09 C,221.19025282878584
2019-01-26 10 C,219.49361721260806
2019-01-26 11 C,213.8718559245702
2019-01-26 12 C,205.4188892246887
2019-01-26 13 C,200.09052991841233
2019-01-26 14 C,195.16566983717476
2019-01-26 15 C,190.03029786095044
2019-01-26 16 C,188.8589143445833
2019-01-26 17 C,193.16046127962312
2019-01-26 18 C,204.97633219289614
2019-01-26 19 C,219.7237542812399
2019-01-26 20 C,219.885349621153
2019-01-26 21 C,216.35238736234717
2019-01-26 22 C,215.84148812666294
2019-01-26 23 C,213.45257096488342
2019-01-26 24 C,208.12122295747363
2019-01-27 01 C,199.4662462123092
2019-01-27 02 C,185.65753665192221
2019-01-27 03 C,178.75573924678707
2019-01-27 04 C,178.16497964029594
2019-01-27 05 C,183.30625337645978
2019-01-27 06 C,188.20633394054929
2019-01-27 07 C,194.73442066551468
2019-01-27 08 C,208.45069858002978
2019-01-27 09 C,226.9787493154352
2019-01-27 10 C,226.6035713526082
2019-01-27 11 C,218.91743474801058
2019-01-27 12 C,207.1397178211553
2019-01-27 13 C,200.69711258775962
2019-01-27 14 C,196.8609489191499
2019-01-27 15 C,192.2075723232553
2019-01-27 16 C,192.14562757923608
2019-01-27 17 C,197.5690253814597
2019-01-27 18 C,213.4983714312887
2019-01-27 19 C,231.28884435518947
2019-01-27 20 C,233.06349166945287
2019-01-27 21 C,231.33332341862646
2019-01-27 22 C,228.6858809074788
2019-01-27 23 C,220.12121615439113
2019-01-27 24 C,211.2101860675465
2019-01-28 01 C,197.0248706721341
2019-01-28 02 C,182.13327384042242
2019-01-28 03 C,176.0368945196186
2019-01-28 04 C,178.28273593404782
2019-01-28 05 C,186.82994432815696
2019-01-28 06 C,199.3675000740912
2019-01-28 07 C,228.62456580007853
2019-01-28 08 C,254.12928394197837
2019-01-28 09 C,244.9480844873065
2019-01-28 10 C,225.67434050026063
2019-01-28 11 C,214.46683368002837
2019-01-28 12 C,202.29936790620286
2019-01-28 13 C,196.88282207055585
2019-01-28 14 C,191.92419301166527
2019-01-28 15 C,184.70501840777408
2019-01-28 16 C,182.523006737114
2019-01-28 17 C,190.53488939722962
2019-01-28 18 C,208.65964444823834
2019-01-28 19 C,233.16857955400573
2019-01-28 20 C,244.9051879231836
2019-01-28 21 C,247.27789987651542
2019-01-28 22 C,246.24892062919668
2019-01-28 23 C,236.1814127719752
2019-01-28 24 C,221.39795377355574
2019-01-29 01 C,203.23353376875917
2019-01-29 02 C,184.03154529525727
2019-01-29 03 C,176.09063763295987
2019-01-29 04 C,175.0336124603357
2019-01-29 05 C,181.75779043975672
2019-01-29 06 C,192.9175387520013
2019-01-29 07 C,220.10566754176017
2019-01-29 08 C,247.54127502775592
2019-01-29 09 C,240.74706739220719
2019-01-29 10 C,223.71464171008245
2019-01-29 11 C,213.9536136967392
2019-01-29 12 C,200.7718529605411
2019-01-29 13 C,196.69106023399578
2019-01-29 14 C,193.84391113897942
2019-01-29 15 C,190.37030935721282
2019-01-29 16 C,187.3368932783828
2019-01-29 17 C,190.63512876476756
2019-01-29 18 C,208.461370503452
2019-01-29 19 C,233.3198237792165
2019-01-29 20 C,244.3168115706025
2019-01-29 21 C,248.09669454290722
2019-01-29 22 C,249.21011702934805
2019-01-29 23 C,240.12087899564278
2019-01-29 24 C,227.6516483314421
2019-01-30 01 C,208.3596546653377
2019-01-30 02 C,187.67715268290172
2019-01-30 03 C,177.1586687723419
2019-01-30 04 C,176.4412938263671
2019-01-30 05 C,182.5915108472927
2019-01-30 06 C,193.01886162127386
2019-01-30 07 C,215.88376599038378
2019-01-30 08 C,239.2095955222921
2019-01-30 09 C,232.4245810887316
2019-01-30 10 C,217.46440823697765
2019-01-30 11 C,206.37330405399052
2019-01-30 12 C,197.17523173220567
2019-01-30 13 C,191.98630859312644
2019-01-30 14 C,188.14583004995177
2019-01-30 15 C,185.45175416870623
2019-01-30 16 C,184.64772033647546
2019-01-30 17 C,190.81461271225527
2019-01-30 18 C,210.1500122178126
2019-01-30 19 C,233.59261147551663
2019-01-30 20 C,243.43991477482467
2019-01-30 21 C,244.8807603381487
2019-01-30 22 C,244.20446280084974
2019-01-30 23 C,236.5565740756578
2019-01-30 24 C,224.1245246866661
2019-01-31 01 C,206.7235523690312
2019-01-31 02 C,186.86396680810256
2019-01-31 03 C,177.39666992214856
2019-01-31 04 C,177.52592933333165
2019-01-31 05 C,184.4702643919345
2019-01-31 06 C,194.55180534439015
2019-01-31 07 C,220.92012527285613
2019-01-31 08 C,245.36384873713223
2019-01-31 09 C,236.32249950972255
2019-01-31 10 C,219.5339212568324
2019-01-31 11 C,209.1261973515446
2019-01-31 12 C,198.7111140317602
2019-01-31 13 C,193.3944523437057
2019-01-31 14 C,189.25120750668597
2019-01-31 15 C,183.31983869785097
2019-01-31 16 C,181.45177954595238
2019-01-31 17 C,188.62563674063975
2019-01-31 18 C,205.81574507106907
2019-01-31 19 C,229.58528332486813
2019-01-31 20 C,239.1324207404943
2019-01-31 21 C,240.87743441468393
2019-01-31 22 C,240.1428950076155
2019-01-31 23 C,233.38095049715264
2019-01-31 24 C,220.89364678316505
2019-02-01 01 C,204.7442362198471
